,Date,Price
1967,2015-12-05,386.690002
1968,2015-12-06,393.380005
1969,2015-12-07,394.279999
1970,2015-12-08,410.670013
1971,2015-12-09,416.0
1972,2015-12-10,415.48999
1973,2015-12-11,449.829987
1974,2015-12-12,432.290009
1975,2015-12-13,434.690002
1976,2015-12-14,442.0
1977,2015-12-15,462.64999400000005
1978,2015-12-16,453.9800110000001
1979,2015-12-17,455.529999
1980,2015-12-18,463.179993
1981,2015-12-19,461.200012
1982,2015-12-20,441.779999
1983,2015-12-21,437.589996
1984,2015-12-22,437.029999
1985,2015-12-23,442.429993
1986,2015-12-24,452.9800110000001
1987,2015-12-25,454.049988
1988,2015-12-26,415.369995
1989,2015-12-27,422.39001500000006
1990,2015-12-28,421.76001
1991,2015-12-29,431.920013
1992,2015-12-30,427.14999400000005
1993,2015-12-31,429.950012
1994,2016-01-01,433.98999
1995,2016-01-02,433.720001
1996,2016-01-03,430.700012
1997,2016-01-04,433.320007
1998,2016-01-05,431.200012
1999,2016-01-06,430.820007
2000,2016-01-07,457.049988
2001,2016-01-08,452.869995
2002,2016-01-09,448.30999800000006
2003,2016-01-10,446.190002
2004,2016-01-11,447.720001
2005,2016-01-12,445.040009
2006,2016-01-13,432.179993
2007,2016-01-14,429.130005
2008,2016-01-15,372.26001
2009,2016-01-16,385.040009
2010,2016-01-17,382.470001
2011,2016-01-18,384.399994
2012,2016-01-19,379.459991
2013,2016-01-20,414.579987
2014,2016-01-21,410.23999
2015,2016-01-22,382.649994
2016,2016-01-23,388.609985
2017,2016-01-24,402.130005
2018,2016-01-25,392.76001
2019,2016-01-26,389.779999
2020,2016-01-27,395.019989
2021,2016-01-28,379.690002
2022,2016-01-29,380.290009
2023,2016-01-30,377.76001
2024,2016-01-31,369.839996
2025,2016-02-01,372.179993
2026,2016-02-02,373.920013
2027,2016-02-03,368.019989
2028,2016-02-04,390.649994
2029,2016-02-05,386.459991
2030,2016-02-06,376.679993
2031,2016-02-07,377.940002
2032,2016-02-08,372.630005
2033,2016-02-09,375.320007
2034,2016-02-10,381.880005
2035,2016-02-11,379.450012
2036,2016-02-12,384.040009
2037,2016-02-13,390.100006
2038,2016-02-14,405.5
2039,2016-02-15,401.070007
2040,2016-02-16,406.420013
2041,2016-02-17,417.140015
2042,2016-02-18,421.39999400000005
2043,2016-02-19,419.9800110000001
2044,2016-02-20,440.05999800000006
2045,2016-02-21,437.869995
2046,2016-02-22,437.790009
2047,2016-02-23,419.89999400000005
2048,2016-02-24,422.720001
2049,2016-02-25,423.4800110000001
2050,2016-02-26,427.320007
2051,2016-02-27,431.299988
2052,2016-02-28,432.470001
2053,2016-02-29,436.209991
2054,2016-03-01,434.040009
2055,2016-03-02,425.359985
2056,2016-03-03,419.55999800000006
2057,2016-03-04,409.480011
2058,2016-03-05,399.0
2059,2016-03-06,405.959991
2060,2016-03-07,414.869995
2061,2016-03-08,411.899994
2062,2016-03-09,412.76001
2063,2016-03-10,415.829987
2064,2016-03-11,419.109985
2065,2016-03-12,410.359985
2066,2016-03-13,412.410004
2067,2016-03-14,414.309998
2068,2016-03-15,415.130005
2069,2016-03-16,415.910004
2070,2016-03-17,418.160004
2071,2016-03-18,408.160004
2072,2016-03-19,408.690002
2073,2016-03-20,411.529999
2074,2016-03-21,411.109985
2075,2016-03-22,416.209991
2076,2016-03-23,416.980011
2077,2016-03-24,414.73999
2078,2016-03-25,415.709991
2079,2016-03-26,416.51001
2080,2016-03-27,424.570007
2081,2016-03-27,422.209991
2082,2016-03-28,415.0
2083,2016-03-29,412.440002
2084,2016-03-30,415.660004
2085,2016-03-31,415.640015
2086,2016-04-01,418.51001
2087,2016-04-02,419.059998
2088,2016-04-03,419.329987
2089,2016-04-04,422.070007
2090,2016-04-05,421.26001
2091,2016-04-06,420.14001500000006
2092,2016-04-07,417.690002
2093,2016-04-08,418.049988
2094,2016-04-09,420.25
2095,2016-04-10,421.429993
2096,2016-04-11,424.73999
2097,2016-04-12,423.470001
2098,2016-04-13,424.019989
2099,2016-04-14,428.670013
2100,2016-04-15,430.049988
2101,2016-04-16,426.26001
2102,2016-04-17,427.690002
2103,2016-04-18,434.920013
2104,2016-04-19,441.160004
2105,2016-04-20,449.339996
2106,2016-04-21,445.279999
2107,2016-04-22,450.079987
2108,2016-04-23,457.55999800000006
2109,2016-04-24,461.7300110000001
2110,2016-04-25,466.0
2111,2016-04-26,447.01001
2112,2016-04-27,448.4800110000001
2113,2016-04-28,454.9800110000001
2114,2016-04-29,448.529999
2115,2016-04-30,452.23999
2116,2016-05-01,444.179993
2117,2016-05-02,450.269989
2118,2016-05-03,445.799988
2119,2016-05-04,448.079987
2120,2016-05-05,459.55999800000006
2121,2016-05-06,458.459991
2122,2016-05-07,457.869995
2123,2016-05-08,460.440002
2124,2016-05-09,449.359985
2125,2016-05-10,452.5
2126,2016-05-11,454.429993
2127,2016-05-12,455.410004
2128,2016-05-13,456.440002
2129,2016-05-14,458.109985
2130,2016-05-15,454.869995
2131,2016-05-16,453.25
2132,2016-05-17,454.220001
2133,2016-05-18,442.660004
2134,2016-05-19,442.109985
2135,2016-05-20,443.64001500000006
2136,2016-05-21,439.619995
2137,2016-05-22,443.690002
2138,2016-05-23,446.109985
2139,2016-05-24,449.779999
2140,2016-05-25,453.299988
2141,2016-05-26,474.049988
2142,2016-05-27,524.219971
2143,2016-05-28,516.049988
2144,2016-05-29,532.26001
2145,2016-05-30,528.919983
2146,2016-05-31,537.400024
2147,2016-06-01,537.099976
2148,2016-06-02,567.030029
2149,2016-06-03,571.950012
2150,2016-06-04,574.909973
2151,2016-06-05,583.580017
2152,2016-06-06,575.580017
2153,2016-06-07,580.51001
2154,2016-06-08,574.6900019999998
2155,2016-06-09,577.8900150000002
2156,2016-06-10,591.599976
2157,2016-06-11,666.549988
2158,2016-06-12,700.070007
2159,2016-06-13,685.1400150000002
2160,2016-06-14,690.77002
2161,2016-06-15,761.210022
2162,2016-06-16,743.900024
2163,2016-06-17,753.77002
2164,2016-06-18,761.039978
2165,2016-06-19,733.969971
2166,2016-06-20,667.380005
2167,2016-06-21,590.5599980000002
2168,2016-06-22,620.840027
2169,2016-06-23,656.8900150000002
2170,2016-06-24,663.52002
2171,2016-06-25,625.409973
2172,2016-06-26,644.659973
2173,2016-06-27,644.8900150000002
2174,2016-06-28,636.539978
2175,2016-06-29,670.02002
2176,2016-06-30,674.570007
2177,2016-07-01,698.0599980000002
2178,2016-07-02,661.6400150000002
2179,2016-07-03,675.159973
2180,2016-07-04,663.669983
2181,2016-07-05,672.700012
2182,2016-07-06,635.25
2183,2016-07-07,662.780029
2184,2016-07-08,651.830017
2185,2016-07-09,647.1099849999998
2186,2016-07-10,646.710022
2187,2016-07-11,670.5599980000002
2188,2016-07-12,661.150024
2189,2016-07-13,657.25
2190,2016-07-14,664.200012
2191,2016-07-15,660.6900019999998
2192,2016-07-16,676.330017
2193,2016-07-17,670.380005
2194,2016-07-18,671.099976
2195,2016-07-19,664.400024
2196,2016-07-20,664.619995
2197,2016-07-21,651.1099849999998
2198,2016-07-22,655.159973
2199,2016-07-23,659.289978
2200,2016-07-24,654.0
2201,2016-07-25,654.380005
2202,2016-07-26,654.539978
2203,2016-07-27,654.130005
2204,2016-07-28,655.429993
2205,2016-07-29,654.73999
2206,2016-07-30,621.869995
2207,2016-07-31,607.0
2208,2016-08-01,513.429993
2209,2016-08-02,566.4400019999998
2210,2016-08-03,576.219971
2211,2016-08-04,574.659973
2212,2016-08-05,586.450012
2213,2016-08-06,590.849976
2214,2016-08-07,589.23999
2215,2016-08-08,585.25
2216,2016-08-09,590.9400019999998
2217,2016-08-10,587.840027
2218,2016-08-11,587.1400150000002
2219,2016-08-12,584.590027
2220,2016-08-13,569.0599980000002
2221,2016-08-14,566.950012
2222,2016-08-15,580.1900019999998
2223,2016-08-16,572.340027
2224,2016-08-17,573.3900150000002
2225,2016-08-18,574.5599980000002
2226,2016-08-19,582.6099849999998
2227,2016-08-20,580.659973
2228,2016-08-21,587.469971
2229,2016-08-22,583.5599980000002
2230,2016-08-23,579.659973
2231,2016-08-24,577.960022
2232,2016-08-25,579.369995
2233,2016-08-26,570.349976
2234,2016-08-27,574.97998
2235,2016-08-28,574.22998
2236,2016-08-29,577.320007
2237,2016-08-30,573.880005
2238,2016-08-31,571.98999
2239,2016-09-01,575.289978
2240,2016-09-02,598.840027
2241,2016-09-03,609.549988
2242,2016-09-04,605.76001
2243,2016-09-05,610.4400019999998
2244,2016-09-06,613.210022
2245,2016-09-07,625.570007
2246,2016-09-08,623.159973
2247,2016-09-09,624.52002
2248,2016-09-10,605.6099849999998
2249,2016-09-11,607.97998
2250,2016-09-12,608.6099849999998
2251,2016-09-13,609.539978
2252,2016-09-14,608.1099849999998
2253,2016-09-15,607.780029
2254,2016-09-16,607.080017
2255,2016-09-17,610.700012
2256,2016-09-18,609.849976
2257,2016-09-19,609.23999
2258,2016-09-20,597.159973
2259,2016-09-21,595.630005
2260,2016-09-22,602.919983
2261,2016-09-23,602.590027
2262,2016-09-24,601.48999
2263,2016-09-25,606.539978
2264,2016-09-26,605.469971
2265,2016-09-27,604.669983
2266,2016-09-28,604.700012
2267,2016-09-29,608.1400150000002
2268,2016-09-30,613.409973
2269,2016-10-01,610.6900019999998
2270,2016-10-02,611.599976
2271,2016-10-03,608.960022
2272,2016-10-04,611.820007
2273,2016-10-05,610.969971
2274,2016-10-06,616.030029
2275,2016-10-07,617.650024
2276,2016-10-08,615.77002
2277,2016-10-09,617.289978
2278,2016-10-10,640.450012
2279,2016-10-11,635.98999
2280,2016-10-12,635.599976
2281,2016-10-13,637.919983
2282,2016-10-14,637.030029
2283,2016-10-15,640.119995
2284,2016-10-16,637.369995
2285,2016-10-17,635.340027
2286,2016-10-18,629.0599980000002
2287,2016-10-19,628.340027
2288,2016-10-20,630.450012
2289,2016-10-21,655.47998
2290,2016-10-22,653.030029
2291,2016-10-23,650.48999
2292,2016-10-24,651.0
2293,2016-10-25,674.669983
2294,2016-10-26,682.299988
2295,2016-10-27,686.23999
2296,2016-10-28,714.950012
2297,2016-10-29,697.27002
2298,2016-10-31,698.669983
2299,2016-11-01,726.76001
2300,2016-11-02,733.51001
2301,2016-11-03,684.869995
2302,2016-11-04,702.080017
2303,2016-11-05,702.1099849999998
2304,2016-11-06,709.909973
2305,2016-11-07,705.400024
2306,2016-11-08,710.900024
2307,2016-11-09,721.419983
2308,2016-11-10,714.570007
2309,2016-11-11,714.969971
2310,2016-11-12,704.27002
2311,2016-11-13,701.969971
2312,2016-11-14,704.5599980000002
2313,2016-11-15,711.099976
2314,2016-11-16,740.280029
2315,2016-11-17,737.530029
2316,2016-11-18,746.960022
2317,2016-11-19,747.8900150000002
2318,2016-11-20,728.51001
2319,2016-11-21,736.1900019999998
2320,2016-11-22,749.340027
2321,2016-11-23,741.070007
2322,2016-11-24,735.3099980000002
2323,2016-11-25,740.3900150000002
2324,2016-11-26,734.1400150000002
2325,2016-11-27,729.419983
2326,2016-11-28,733.299988
2327,2016-11-29,732.5599980000002
2328,2016-11-30,742.48999
2329,2016-12-01,752.630005
2330,2016-12-02,770.9400019999998
2331,2016-12-03,764.23999
2332,2016-12-04,766.3900150000002
2333,2016-12-05,754.340027
2334,2016-12-06,758.210022
2335,2016-12-07,765.5599980000002
2336,2016-12-08,768.48999
2337,2016-12-09,770.47998
2338,2016-12-10,774.0
2339,2016-12-11,767.909973
2340,2016-12-12,778.469971
2341,2016-12-13,778.73999
2342,2016-12-14,776.5
2343,2016-12-15,775.210022
2344,2016-12-16,782.049988
2345,2016-12-17,787.169983
2346,2016-12-18,789.01001
2347,2016-12-19,789.789978
2348,2016-12-20,799.099976
2349,2016-12-21,829.210022
2350,2016-12-22,860.150024
2351,2016-12-23,917.169983
2352,2016-12-24,891.070007
2353,2016-12-25,891.070007
2354,2016-12-26,898.3800050000001
2355,2016-12-27,925.780029
2356,2016-12-28,972.169983
2357,2016-12-29,971.080017
2358,2016-12-30,959.039978
2359,2016-12-31,963.380005
2360,2017-01-01,995.440002
2361,2017-01-02,1017.049988
2362,2017-01-03,1033.300049
2363,2017-01-04,1135.410034
2364,2017-01-05,989.349976
2365,2017-01-06,886.159973
2366,2017-01-07,888.8699949999999
2367,2017-01-08,900.859985
2368,2017-01-09,899.7800289999999
2369,2017-01-10,904.369995
2370,2017-01-11,785.429993
2371,2017-01-12,810.1099849999998
2372,2017-01-13,824.830017
2373,2017-01-14,819.630005
2374,2017-01-15,821.169983
2375,2017-01-16,827.340027
2376,2017-01-17,899.659973
2377,2017-01-18,872.0300289999999
2378,2017-01-19,895.2100220000002
2379,2017-01-20,892.909973
2380,2017-01-21,919.840027
2381,2017-01-22,918.840027
2382,2017-01-23,921.460022
2383,2017-01-24,893.75
2384,2017-01-25,894.409973
2385,2017-01-26,915.559998
2386,2017-01-27,918.01001
2387,2017-01-28,918.51001
2388,2017-01-29,914.549988
2389,2017-01-30,920.72998
2390,2017-01-31,965.48999
2391,2017-02-01,982.429993
2392,2017-02-02,1003.969971
2393,2017-02-03,1013.02002
2394,2017-02-04,1031.849976
2395,2017-02-05,1016.109985
2396,2017-02-06,1024.670044
2397,2017-02-07,1049.560059
2398,2017-02-08,1055.48999
2399,2017-02-09,978.960022
2400,2017-02-10,997.609985
2401,2017-02-11,1008.320007
2402,2017-02-12,996.52002
2403,2017-02-13,995.359985
2404,2017-02-14,1008.340027
2405,2017-02-15,1008.190002
2406,2017-02-16,1031.930054
2407,2017-02-17,1049.410034
2408,2017-02-18,1052.280029
2409,2017-02-19,1048.890015
2410,2017-02-20,1077.560059
2411,2017-02-21,1119.030029
2412,2017-02-22,1120.459961
2413,2017-02-23,1171.910034
2414,2017-02-24,1176.48999
2415,2017-02-25,1149.050049
2416,2017-02-26,1171.579956
2417,2017-02-27,1188.829956
2418,2017-02-28,1189.27002
2419,2017-03-01,1222.660034
2420,2017-03-02,1255.469971
2421,2017-03-03,1283.300049
2422,2017-03-04,1264.319946
2423,2017-03-05,1271.219971
2424,2017-03-06,1277.01001
2425,2017-03-07,1232.689941
2426,2017-03-08,1146.969971
2427,2017-03-09,1191.329956
2428,2017-03-10,1112.390015
2429,2017-03-11,1179.219971
2430,2017-03-12,1225.109985
2431,2017-03-13,1238.189941
2432,2017-03-14,1243.140015
2433,2017-03-15,1253.430054
2434,2017-03-16,1172.880005
2435,2017-03-17,1071.709961
2436,2017-03-18,971.380005
2437,2017-03-19,1022.599976
2438,2017-03-20,1047.51001
2439,2017-03-21,1121.290039
2440,2017-03-22,1044.719971
2441,2017-03-23,1035.030029
2442,2017-03-24,939.700012
2443,2017-03-25,966.299988
2444,2017-03-26,969.440002
2445,2017-03-26,1045.140015
2446,2017-03-27,1044.420044
2447,2017-03-28,1041.900024
2448,2017-03-29,1037.910034
2449,2017-03-30,1079.109985
2450,2017-03-31,1086.119995
2451,2017-04-01,1097.400024
2452,2017-04-02,1147.560059
2453,2017-04-03,1141.77002
2454,2017-04-04,1129.869995
2455,2017-04-05,1188.699951
2456,2017-04-06,1190.48999
2457,2017-04-07,1180.780029
2458,2017-04-08,1204.339966
2459,2017-04-09,1206.709961
2460,2017-04-10,1220.73999
2461,2017-04-11,1212.530029
2462,2017-04-12,1176.199951
2463,2017-04-13,1177.329956
2464,2017-04-14,1176.98999
2465,2017-04-15,1176.800049
2466,2017-04-16,1194.01001
2467,2017-04-17,1206.089966
2468,2017-04-18,1215.199951
2469,2017-04-19,1238.089966
2470,2017-04-20,1249.640015
2471,2017-04-21,1240.890015
2472,2017-04-22,1249.140015
2473,2017-04-23,1248.180054
2474,2017-04-24,1264.310059
2475,2017-04-25,1286.630005
2476,2017-04-26,1332.910034
2477,2017-04-27,1329.619995
2478,2017-04-28,1336.280029
2479,2017-04-29,1351.910034
2480,2017-04-30,1415.810059
2481,2017-05-01,1445.930054
2482,2017-05-02,1485.550049
2483,2017-05-03,1516.76001
2484,2017-05-04,1507.77002
2485,2017-05-05,1545.290039
2486,2017-05-06,1554.449951
2487,2017-05-07,1664.469971
2488,2017-05-08,1697.5
2489,2017-05-09,1752.310059
2490,2017-05-10,1819.290039
2491,2017-05-11,1686.390015
2492,2017-05-12,1763.7399899999998
2493,2017-05-13,1772.550049
2494,2017-05-14,1708.9200440000004
2495,2017-05-15,1729.339966
2496,2017-05-16,1801.300049
2497,2017-05-17,1880.98999
2498,2017-05-18,1962.0
2499,2017-05-19,2040.180054
2500,2017-05-20,2044.189941
2501,2017-05-21,2124.409912
2502,2017-05-22,2272.580078
2503,2017-05-23,2445.280029
2504,2017-05-24,2307.219971
2505,2017-05-25,2244.889893
2506,2017-05-26,2052.429932
2507,2017-05-27,2189.02002
2508,2017-05-28,2278.209961
2509,2017-05-29,2192.550049
2510,2017-05-30,2303.340088
2511,2017-05-31,2412.649902
2512,2017-06-01,2492.600098
2513,2017-06-02,2545.429932
2514,2017-06-03,2524.060059
2515,2017-06-04,2704.959961
2516,2017-06-05,2870.5
2517,2017-06-06,2691.51001
2518,2017-06-07,2798.780029
2519,2017-06-08,2811.429932
2520,2017-06-09,2900.25
2521,2017-06-10,2973.449951
2522,2017-06-11,2656.77002
2523,2017-06-12,2712.98999
2524,2017-06-13,2467.27002
2525,2017-06-14,2442.459961
2526,2017-06-15,2508.580078
2527,2017-06-16,2655.100098
2528,2017-06-17,2539.560059
2529,2017-06-18,2616.820068
2530,2017-06-19,2754.379883
2531,2017-06-20,2677.6201170000004
2532,2017-06-21,2722.840088
2533,2017-06-22,2710.3701170000004
2534,2017-06-23,2590.050049
2535,2017-06-24,2541.6201170000004
2536,2017-06-25,2446.050049
2537,2017-06-26,2583.75
2538,2017-06-27,2577.73999
2539,2017-06-28,2558.3701170000004
2540,2017-06-29,2480.610107
2541,2017-06-30,2424.610107
2542,2017-07-01,2536.459961
2543,2017-07-02,2572.469971
2544,2017-07-03,2617.320068
2545,2017-07-04,2627.860107
2546,2017-07-05,2614.23999
2547,2017-07-06,2513.879883
2548,2017-07-07,2564.860107
2549,2017-07-08,2511.429932
2550,2017-07-09,2344.02002
2551,2017-07-10,2324.290039
2552,2017-07-11,2403.090088
2553,2017-07-12,2362.439941
2554,2017-07-13,2234.169922
2555,2017-07-14,1975.079956
2556,2017-07-15,1914.089966
2557,2017-07-16,2233.389893
2558,2017-07-17,2320.22998
2559,2017-07-18,2282.580078
2560,2017-07-19,2866.02002
2561,2017-07-20,2675.080078
2562,2017-07-21,2836.530029
2563,2017-07-22,2756.610107
2564,2017-07-23,2763.419922
2565,2017-07-24,2582.580078
2566,2017-07-25,2559.209961
2567,2017-07-26,2691.879883
2568,2017-07-27,2806.75
2569,2017-07-28,2733.5
2570,2017-07-29,2766.48999
2571,2017-07-30,2883.27002
2572,2017-07-31,2746.98999
2573,2017-08-01,2720.530029
2574,2017-08-02,2809.98999
2575,2017-08-03,2878.48999
2576,2017-08-04,3262.800049
2577,2017-08-05,3232.030029
2578,2017-08-06,3401.909912
2579,2017-08-07,3429.379883
2580,2017-08-08,3348.790039
2581,2017-08-09,3425.669922
2582,2017-08-10,3654.370117
2583,2017-08-11,3871.620117
2584,2017-08-12,4062.600098
2585,2017-08-13,4327.939941
2586,2017-08-14,4161.660156
2587,2017-08-15,4387.399902
2588,2017-08-16,4278.919922
2589,2017-08-17,4105.370117
2590,2017-08-18,4150.450195
2591,2017-08-19,4066.600098
2592,2017-08-20,4005.100098
2593,2017-08-21,4089.699951
2594,2017-08-22,4141.089844
2595,2017-08-23,4318.350098
2596,2017-08-24,4364.410156
2597,2017-08-25,4352.299805
2598,2017-08-26,4345.75
2599,2017-08-27,4390.310059
2600,2017-08-28,4597.310059
2601,2017-08-29,4583.02002
